file,source_path,bad_channels.bad_channels,bad_channels.n_bad,bad_channels.rate,epoch_rejection.n_total,epoch_rejection.n_rejected,epoch_rejection.rejection_rate,ica_components.n_components,ica_components.excluded,ica_components.n_excluded,ica_components.exclusion_rate,line_noise_50hz,signal_quality.rms,signal_quality.rms_per_channel_mean,signal_quality.rms_per_channel_std,signal_quality.mean,signal_quality.std,signal_quality.kurtosis,psd.delta,psd.theta,psd.alpha,psd.beta,psd.gamma,snr
sub-0016_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0016/ses-01/eeg/sub-0016_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.5123977092302207,1.0956382874578682e-05,1.034212724211837e-05,3.61700564033208e-06,-1.0342948377461928e-08,1.0956377992647929e-05,4.334097963772054,0.03360427830235414,0.020201226884562076,0.020217462116627272,0.006864343370506362,0.0021215885404100823,991181651.1623784
sub-0018_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0018/ses-01/eeg/sub-0018_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.0019951686400549026,8.610261809424416e-06,8.372464506265873e-06,2.0095886440141837e-06,-1.895193356750483e-09,8.610261600850161e-06,3.029285277286715,0.03855663977679313,0.010104556483689103,0.008185800964182524,0.0035152707947791175,0.0007051706582936778,490085785.68456054
sub-0018_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0018/ses-01/eeg/sub-0018_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.00013246644736137437,9.514297821972081e-06,8.811024499478117e-06,3.5899457258820856e-06,-4.409930020263003e-09,9.514296799958467e-06,13.228624796277614,0.08105463280023226,0.010855701974811477,0.006241276667508493,0.0031776557155805837,0.0009481241171627645,2945247263.9779143
sub-0019_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0019/ses-01/eeg/sub-0019_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.06896605536254732,1.1991394551421161e-05,1.1610168628636354e-05,2.9995879221121947e-06,1.1692698768140522e-08,1.1991388850698181e-05,7.038854112131462,0.023769124058621496,0.01574198913767242,0.036734607738570214,0.009444548523508942,0.002386770094616564,152427534.7558919
sub-0019_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0019/ses-01/eeg/sub-0019_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.014013128305380722,9.794824505995753e-06,9.486846972006253e-06,2.436867175902445e-06,7.72883339063011e-09,9.794821456687682e-06,3.185271077199257,0.01785009812368562,0.008062136447883976,0.018644545946812637,0.007656866453168931,0.0019487061323107228,181109969.12886626
sub-0020_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0020/ses-01/eeg/sub-0020_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.01540392078412645,1.5529637342504094e-05,1.2873485493426464e-05,8.68579341454976e-06,2.9807211860048027e-08,1.5529608736855502e-05,1190.6234851034462,0.0752316037908589,0.009842332869478474,0.016773774283042775,0.005873059893220931,0.0024112289542360436,6410760.352881065
sub-0020_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0020/ses-01/eeg/sub-0020_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.002343840428494567,6.2709505451398615e-06,5.983170456191058e-06,1.8778956392069346e-06,8.830802944834731e-09,6.270944327332947e-06,2.774270173330952,0.010831114645468235,0.004521051043087618,0.006052955936640074,0.003513014283338576,0.0006663855609170576,438742449.8547419
sub-0021_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0021/ses-01/eeg/sub-0021_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.0014648960026482488,6.503362688786987e-06,6.099694099239034e-06,2.255539438275293e-06,-1.9898746811178404e-10,6.503362685742715e-06,16.544006710372997,0.012809651953717251,0.006433175520717631,0.0051508451034421405,0.00227884299887054,0.0011422809173181427,149659138.33922857
sub-0023_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0023/ses-01/eeg/sub-0023_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.04446991800797048,8.109869716658781e-06,7.707908838207311e-06,2.5215328994611175e-06,-1.702425194023453e-08,8.109851847970163e-06,33.36920352160626,0.020288967895944508,0.012308298180913148,0.00809474574347398,0.0021904351652621582,0.0006779327590892513,255706776.04179683
sub-0023_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0023/ses-01/eeg/sub-0023_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.018458032339965066,1.3591802066383054e-05,1.1586544625180536e-05,7.105565921194081e-06,-8.938765026593863e-09,1.3591799127055052e-05,107.01443265967913,0.1149606788679102,0.022742830520225917,0.0076096470575468395,0.003079031014143474,0.002180769723855283,153884609.95489782
sub-0024_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0024/ses-01/eeg/sub-0024_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.08566702181120425,6.808392495978623e-06,6.42911435459897e-06,2.240691186841121e-06,-1.563587831121051e-08,6.808374541592689e-06,2.5885180013921936,0.012681683661874672,0.00494239185898451,0.008175708002866723,0.001811417136947218,0.0014719491909841649,124676062.1665832
sub-0024_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0024/ses-01/eeg/sub-0024_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.01534726909123416,7.206376372983657e-06,6.6770023476785385e-06,2.710996141309015e-06,-5.9414571815043625e-09,7.206373923700022e-06,76.26055926109453,0.02490011100210974,0.005869547789587341,0.0023520217125232996,0.001663770266077657,0.0018590170617265825,127050515.95941952
sub-0025_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0025/ses-01/eeg/sub-0025_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.04156239855672263,4.269450983056127e-05,2.2264353260684376e-05,3.642965472736937e-05,-2.5731964317282756e-08,4.2694502076238164e-05,1615.6184661525529,1.0057493232599866,0.11411601940693064,0.1245793747692829,0.018173787297492573,0.013287395136758973,133581538.94196196
sub-0025_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0025/ses-01/eeg/sub-0025_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.07516544279106618,3.377558805955116e-05,1.9004668596335698e-05,2.79215493895297e-05,-4.2135590172669866e-08,3.37755617771272e-05,173.12541436033698,0.5798023501868689,0.07253267628871121,0.0553351524158332,0.013228354151015,0.007644339939090644,45372579.427948825
sub-0026_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0026/ses-01/eeg/sub-0026_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.03593749317699509,5.553459358440738e-06,5.3230015455293944e-06,1.5832136280820358e-06,2.1651009333062137e-09,5.553458936391891e-06,5.164158031026018,0.0074021865102502195,0.0035542263927979146,0.0032531175608111773,0.0022092408956418614,0.00039917503745402224,428022712.8282223
sub-0026_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0026/ses-01/eeg/sub-0026_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.13131816569027951,5.5199872758925535e-06,5.270323320089516e-06,1.6413261795683096e-06,1.3691465802312682e-09,5.519987106094844e-06,19.291075158207715,0.010883246880546654,0.003353605841115176,0.001957543819210235,0.002172420652793697,0.0005407727552520781,629895746.0174307
sub-0027_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0027/ses-01/eeg/sub-0027_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.057906784226903485,1.0643227549414664e-05,9.662916552372183e-06,4.461651753612213e-06,-1.3408205653378959e-08,1.0643219103665977e-05,334.77824826785087,0.038419717961939735,0.011726166376437508,0.014984895043411075,0.0028909726731558764,0.0015147256529813174,597169237.406432
sub-0027_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0027/ses-01/eeg/sub-0027_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.014464267810051338,1.0071031430343738e-05,9.113812192913665e-06,4.285335620843446e-06,4.668878063250096e-09,1.0071030348109824e-05,242.1160613775714,0.04985211488643915,0.010305757881162116,0.008375096870655366,0.0025996146542175648,0.0012678826540713929,128556457.19882865
sub-0028_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0028/ses-01/eeg/sub-0028_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.6759766167217639,1.552194779344456e-05,1.1184153892279528e-05,1.0763157762303174e-05,2.103593856336319e-09,1.5521947650901008e-05,128.0043531059046,0.033072613833350514,0.024774109196227283,0.06077686647106281,0.013965768446660906,0.008347926445056745,70421443.4532987
sub-0028_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0028/ses-01/eeg/sub-0028_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,4.573444165308103,1.49570418777353e-05,1.195530701433422e-05,8.987977298888696e-06,2.6612791133878435e-08,1.4957018201890227e-05,159.89089598399798,0.08879029577118717,0.017424743054273648,0.023493807208046016,0.00843001434603065,0.006805376822319498,3214381.244584594
sub-0029_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0029/ses-01/eeg/sub-0029_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.0037778818084360133,1.2658829000902069e-05,1.1960090622480281e-05,4.14755156401201e-06,-4.168246927595736e-09,1.2658828314650483e-05,10.386235644268243,0.05053804634804181,0.01398868226998075,0.012418321249569672,0.010253453519424766,0.0016572738871464714,304224766.5644306
sub-0029_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0029/ses-01/eeg/sub-0029_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.0009867946131917596,1.632479147366629e-05,1.4183880732048135e-05,8.081852760210456e-06,1.6266835680762813e-09,1.6324791392620864e-05,47.646084312394635,0.14670420393522826,0.028349850843474748,0.011615734941738275,0.00914949442886858,0.0015141585214106623,976754715.7505456
sub-0030_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0030/ses-01/eeg/sub-0030_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.0010744814708694192,7.1474348156497015e-06,6.6135869781656064e-06,2.710404347362178e-06,4.260435983472365e-09,7.147433545871322e-06,6.981518459514202,0.017270295661385684,0.005577744668832326,0.005382180995590949,0.0009055050094718939,0.00033818922018755045,161719886.5148322
sub-0030_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0030/ses-01/eeg/sub-0030_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.001857159551975139,8.421705920168038e-06,7.715678876350529e-06,3.3754155422453695e-06,1.5196419715687734e-08,8.421692209682162e-06,205.50455537817768,0.03406752986989728,0.005257825393686304,0.0023112597867562443,0.001082444027544514,0.0005096175068945068,137439563.4174162
sub-0031_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0031/ses-01/eeg/sub-0031_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.00046242418512951574,5.428484301317695e-06,5.237570554714697e-06,1.4269886103393576e-06,-9.594958171817201e-09,5.428475821667657e-06,3.7039109118994666,0.008822593588682032,0.005944964022223171,0.005036092124080733,0.0009046942721775133,0.000427105609379758,684566834.7329996
sub-0031_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0031/ses-01/eeg/sub-0031_ses-01_task-rest_acq-EO_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.005576633993263167,5.70570119696051e-06,5.414592233648982e-06,1.7992268040201944e-06,1.8473952629894589e-09,5.705700897885145e-06,35.02720641589969,0.015748202446847662,0.002824284934040611,0.0019010566104297566,0.0011407308131503493,0.0007780209168587974,33467896.40776176
sub-0032_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,/Volumes/levy/raw/valerocabre/hemianotACS/Data/derivatives/eeg/mne-bids-pipeline/sub-0032/ses-01/eeg/sub-0032_ses-01_task-rest_acq-EC_run-1_proc-filt_raw.fif,,0,0.0,,,,,,,,0.0017018294580225352,1.072323790480704e-05,9.974687131704532e-06,3.936171717252496e-06,-1.619169028522164e-08,1.0723225680375108e-05,4.169375935930337,0.019496515436800872,0.017953163474209465,0.021824617233194784,0.003929944982782126,0.0018080517959625346,532560341.8476341
